"ID","WGT"
"US00914AAE29",0.0000493920290245523
"US00914AAF93",0.000078650650323554
"US00914AAG76",0.0000627177377349887
"US00914AAH59",0.0000896588444756536
"US00914AAJ16",0.000150203912312202
"US00914AAK88",0.0000712635726688556
"US00914AAL61",0.0000792300289631382
"US00914AAM45",0.000118917465774655
"US00914AAP75",0.0000618486697756124
"US00914AAQ58",0.0000475090484459037
"US00914AAR32",0.0000743053105266726
"US00914AAS15",0.0000679321454912465
"US00914AAT97",0.0000795197182829303
"US00914AAU60",0.0000772022037245935
"US009158AY27",0.0000656146309329097
"US009158AZ91",0.0000660491649125978
"US009158BA32",0.0000782161163438659
"US009158BB15",0.0000564894173594587
"US009158BC97",0.0000866171066178366
"US00928QAS03",0.0000692357474303109
"US00928QAT85",0.0000718429513084398
"US00928QAU58",0.0000718429513084398
"US00973RAE36",0.0000528683008620575
"US00973RAF01",0.000100232504648065
"US00973RAG83",0.0000519992329026812
"US00973RAJ23",0.000075608912465737
"US01021FAA75",0.0000415704173901657
"US01021FAB58",0.0000296931552786898
"US010392FT07",0.0000517095435828891
"US010392FU79",0.0000537373688214338
"US010392FV52",0.00004837811640528
"US010392FW36",0.0000557651940599784
"US010392FX19",0.0000698151260698951
"US010392FY91",0.000060400223176652
"US010392FZ66",0.0000479435824255919
"US01166VAA70",0.0000889346211761734
"US012653AD34",0.0000716981066485437
"US012653AE17",0.0000659043202527018
"US012653AF81",0.0000502610969839286
"US013092AB74",0.0000834305241001236
"US013092AC57",0.000142382300677815
"US013092AE14",0.000104577844444947
"US013092AF88",0.0000777815823641777
"US013092AG61",0.000131229261865819
"US013304AA87",0.0000572136406589389
"US013305AA52",0.0000430188639891262
"US013822AE11",0.0000822717668209552
"US013822AG68",0.000051275009603201
"US01400EAA10",0.0000518543882427852
"US01400EAB92",0.0000993634366886888
"US01400EAC75",0.0000457709125271511
"US01400EAD58",0.0000724223299480239
"US01400EAE32",0.0000814026988615789
"US01400EAF07",0.0000719877959683358
"US015271AR09",0.0000761882911053212
"US015271AS81",0.0000646007183136374
"US015271AT64",0.0000388183688521408
"US015271AU38",0.0000780712716839698
"US015271AV11",0.0000863274172980445
"US015271AW93",0.0000795197182829303
"US015271AX76",0.0000648904076334294
"US015271AY59",0.0000754640678058409
"US015271AZ25",0.0000856031939985643
"US015857AH86",0.0000690909027704148
"US01609WAX02",0.000138326650200726
"US01609WAY84",0.0000782161163438659
"US01609WAZ59",0.000116455106556423
"US01609WBA99",0.0000753192231459449
"US01626PAM86",0.0000724223299480239
"US01626PAN69",0.0000622832037553006
"US01626PAP18",0.0000546064367808101
"US01626PAQ90",0.0000280998640198333
"US017175AE07",0.0000528683008620575
"US017175AF71",0.0000425843300094381
"US01741RAH57",0.0000379493008927645
"US01741RAL69",0.0000336039610958831
"US01741RAM43",0.0000357766309943238
"US01748TAB70",0.0000398322814714132
"US01748TAC53",0.0000677873008313504
"US01748XAC65",0.0000172365145276297
"US01748XAD49",0.0000618486697756124
"US01771YAA82",0.0000328797377964029
"US01882YAD85",0.0000351972523547396
"US01883LAA17",0.000142961679317399
"US01883LAB99",0.0000772022037245935
"US01883LAD55",0.0000443224659281906
"US019576AA51",0.000207562397631037
"US019576AB35",0.000110516475500685
"US019576AC18",0.0000871964852574208
"US019579AA90",0.000118627776454863
"US01959LAC63",0.0000285343979995214
"US01959LAE20",0.0000228854562635756
"US019736AG29",0.0000951629415517035
"US020002BG56",0.0000473642037860077
"US020002BH30",0.0000595311552172757
"US020002BJ95",0.0000525786115422654
"US02005NBH26",0.0000818372328412671
"US02005NBJ81",0.0000848789706990841
"US02005NBP42",0.0000693805920902069
"US02005NBQ25",0.0000803887862423066
"US02005NBR08",0.0000886449318563813
"US02079KAD90",0.000202782523854467
"US02079KAE73",0.0000982046794095205
"US02079KAF49",0.000178448620991931
"US02079KAG22",0.000138326650200726
"US02079KAH05",0.000100522193967857
"US02079KAJ60",0.0000966113881506639
"US02128LAA44",0.0000328797377964029
"US02154CAF05",0.000112689145399125
"US02154CAH60",0.000196554203478937
"US02156LAC54",0.000103274242505882
"US02156LAE11",0.0000420049513698539
"US02156LAF85",0.000219584504402409
"US02156LAH42",0.000179172844291411
"US02156TAA25",0.0000856031939985643
"US02156TAB08",0.00015208689289085
"US02209SBH58",0.0000789403396433461
"US02209SBJ15",0.0000737259318870884
"US02209SBK87",0.0000421497960297499
"US02209SBL60",0.000153100805510123
"US02209SBM44",0.000118772621114759
"US02209SBN27",0.0000948732522319114
"US02209SBP74",0.0000779264270240738
"US023135BQ82",0.00012717361138873
"US023135BR65",0.000121959203632472
"US023135BS49",0.000183228494768501
"US023135BT22",0.000187863523885174
"US023135BU94",0.000145568883195528
"US023135BW50",0.000262168834411847
"US023135BX34",0.000273756407203531
"US023135BY17",0.000219584504402409
"US023135BZ81",0.000283460999416566
"US023135CA22",0.000174972349154426
"US023135CB05",0.000275060009142595
"US023135CC87",0.000143830747276776
"US023135CD60",0.000163384776362742
"US023135CE44",0.000162081174423678
"US023135CF19",0.000215384009265423
"US023135CG91",0.000160777572484613
"US023135CH74",0.00026463119363008
"US023135CJ31",0.000247104989782658
"US023135CK04",0.000122828271591849
"US023135CM69",0.00013963025213979
"US023135CN43",0.000140064786119478
"US023135CP90",0.000225378290798251
"US023135CQ73",0.000169468252078376
"US023135CR56",0.000256230203356109
"US02342TAE91",0.0000606899124964441
"US02343JAA88",0.000054316747461018
"US02343UAG04",0.0000631522717146769
"US02343UAH86",0.0000540270581412259
"US02344AAA60",0.0000751743784860489
"US023608AH58",0.0000480884270854879
"US023608AJ15",0.0000809681648818908
"US023608AK87",0.0000437430872886065
"US023608AL60",0.0000499714076641365
"US02361DAU46",0.0000257823494614965
"US02361DAV29",0.0000337488057557792
"US02361DAX84",0.0000278101747000412
"US02361DAY67",0.0000537373688214338
"US02361DAZ33",0.0000451915338875669
"US02364WBJ36",0.0000980598347496244
"US02364WBK09",0.000081692388181371
"US023764AA14",0.0000170916698677337
"US02376LAA35",0.0000179607378271099
"US02376RAE27",0.0000525786115422654
"US02376WAA99",0.0000173813591875257
"US023771S255",0.0000166571358880455
"US023771S586",0.000307215523639518
"US02377LAA26",0.0000470745144662156
"US02379KAA25",0.0000670630775318702
"US02401LAA26",0.0000459157571870472
"US02406PBA75",0.0000405565047708934
"US02406PBB58",0.0000561997280396666
"US024747AF43",0.0000712635726688556
"US024747AG26",0.0000380941455526606
"US025537AK70",0.0000866171066178366
"US025537AN10",0.0000376596115729724
"US025537AP67",0.0000323003591568187
"US025537AR24",0.0000449018445677748
"US025537AU52",0.0000716981066485437
"US025537AV36",0.0000583723979381073
"US025537AW19",0.0000601105338568599
"US025816CF44",0.0000902382231152378
"US025816CG27",0.000161936329763782
"US025816CM94",0.000110081941520996
"US025816CP26",0.000174972349154426
"US025816CQ09",0.000185401164666941
"US025816CS64",0.000180621290890372
"US025816CV93",0.000218715436443032
"US025816CW76",0.000108633494922036
"US025816CX59",0.0000829959901204354
"US025816CY33",0.000248987970361306
"US025816DA48",0.000137023048261661
"US025816DB21",0.000176710485073178
"US025932AP92",0.0000337488057557792
"US02608AAA79",0.0000431637086490223
"US02665WCZ23",0.0000535925241615377
"US02665WDD02",0.0000802439415824105
"US02665WDJ71",0.0000511301649433049
"US02665WDL28",0.0000763331357652172
"US02665WDN83",0.000075753757125633
"US02665WDS70",0.0000935696502928469
"US02665WDT53",0.0000501162523240326
"US02665WDW82",0.0000741604658667765
"US02665WDY49",0.000104432999785051
"US02665WDZ14",0.0000745949998464647
"US02665WEA53",0.000114427281317878
"US02665WEB37",0.0000632971163745729
"US02665WEC10",0.0000557651940599784
"US02665WED92",0.0000559100387198745
"US02666TAC18",0.0000407013494307895
"US02666TAD90",0.0000227406116036795
"US02666TAE73",0.0000595311552172757
"US02666TAF49",0.000027085951400561
"US026874DP97",0.000100522193967857
"US026874DQ70",0.000105157223084531
"US026874DR53",0.0000343281843953634
"US02772AAA79",0.0000538822134813298
"US03027XAV29",0.0000689460581105188
"US03027XAW02",0.000172799679255985
"US03027XAX84",0.0000763331357652172
"US03027XAY67",0.0000505507863037207
"US03027XAZ33",0.0000792300289631382
"US03027XBA72",0.0000724223299480239
"US03027XBB55",0.0000504059416438247
"US03027XBC39",0.0000679321454912465
"US03027XBD12",0.0000789403396433461
"US03027XBG43",0.0000709738833490635
"US03027XBJ81",0.0000612692911360282
"US03027XBK54",0.0000764779804251133
"US03027XBL38",0.0000702496600495832
"US03027XBM11",0.0000656146309329097
"US03027XBR08",0.0000589517765776915
"US03027XBS80",0.0000630074270547808
"US03027XBV10",0.0000690909027704148
"US03027XBW92",0.0000673527668516623
"US030288AC89",0.0000563445726995626
"US030360AD30",0.0000470745144662156
"US03040WAU99",0.0000570687959990429
"US03040WAV72",0.0000537373688214338
"US03040WAW55",0.0000496817183443444
"US03040WAX39",0.0000437430872886065
"US03040WAY12",0.0000519992329026812
"US03040WAZ86",0.0000462054465068393
"US03040WBA27",0.0000885000871964853
"US03060NAD21",0.0000349075630349475
"US03073EAR62",0.0000488126503849681
"US03073EAT29",0.00009675623281056
"US03076CAK27",0.0000538822134813298
"US03076CAL00",0.0000557651940599784
"US03115AAA16",0.0000443224659281906
"US03115AAC71",0.0000389632135120369
"US031162CR97",0.00017555172779401
"US031162CS70",0.000188442902524758
"US031162CT53",0.000178738310311723
"US031162CU27",0.000121524669652784
"US031162CV00",0.0000524337668823693
"US031162CW82",0.000117469019175695
"US031162CY49",0.0000682218348110386
"US031162CZ14",0.000111385543460061
"US031162DA53",0.0000950180968918074
"US031162DB37",0.000119641689074136
"US031162DC10",0.000103129397845986
"US031162DD92",0.0000769125144048014
"US031162DE75",0.000101246417267337
"US031162DF41",0.0000961768541709758
"US031162DG24",0.000120655601693408
"US031162DH07",0.000135574601662701
"US031162DJ62",0.0000806784755620987
"US031162DK36",0.000107040203663179
"US031921AB57",0.0000773470483844896
"US032095AJ08",0.0000892243104959655
"US032095AK70",0.0000421497960297499
"US032095AL53",0.0000690909027704148
"US032177AH01",0.0000435982426287104
"US032177AJ66",0.0000396874368115171
"US03217CAA45",0.0000493920290245523
"US032654AS42",0.0000431637086490223
"US032654AU97",0.0000724223299480239
"US032654AV70",0.0000935696502928469
"US032654AW53",0.0000648904076334294
"US032654AX37",0.0000821269221610592
"US032654AY10",0.0000327348931365068
"US032654AZ84",0.0000467848251464235
"US03444RAB42",0.0000288240873193135
"US03512TAE10",0.000069525436750103
"US03512TAF84",0.0000751743784860489
"US03522AAG58",0.000366167300217209
"US03522AAH32",0.000596615154111821
"US03522AAJ97",0.00105273098812448
"US035240AS95",0.000103563931825674
"US035240AT78",0.000165412601601287
"US035240AU42",0.0000517095435828891
"US035240AV25",0.000183228494768501
"US03674XAQ97",0.0000489574950448642
"US03674XAS53",0.0000638764950141571
"US036752AJ29",0.0001319534851653
"US036752AK91",0.0000750295338261528
"US036752AL74",0.0000832856794402275
"US036752AM57",0.0000827063008006433
"US036752AN31",0.000104143310465258
"US036752AP88",0.0000964665434907679
"US036752AR45",0.0000758986017855291
"US036752AS28",0.000112978834718917
"US036752AT01",0.0000643110289938453
"US036752AU73",0.000072712019267816
"US036752AV56",0.000045481223207359
"US036752AW30",0.0000767676697449054
"US036752AX13",0.0000954526308714956
"US03690AAF30",0.0000692357474303109
"US03690AAH95",0.0000780712716839698
"US03690EAA64",0.000063441961034469
"US037389BC65",0.0000789403396433461
"US037389BE22",0.0000983495240694165
"US03740LAA08",0.0000366456989537001
"US03740LAB80",0.0000464951358266314
"US03740LAC63",0.0000470745144662156
"US03740LAD47",0.0000624280484151966
"US03740LAE20",0.0000832856794402275
"US03740LAF94",0.000057358485318835
"US037411BF15",0.0000586620872578994
"US037411BG97",0.0000357766309943238
"US03762UAD72",0.0000459157571870472
"US03765HAE18",0.0000286792426594175
"US03765HAF82",0.0000467848251464235
"US037735CY10",0.0000444673105880867
"US037735CZ84",0.0000475090484459037
"US037735DA25",0.0000548961261006022
"US037833DM97",0.0000798094076027224
"US037833DN70",0.000206548485011764
"US037833DP29",0.000172944523915881
"US037833DQ02",0.000127028766728834
"US037833DT41",0.000231751455833677
"US037833DU14",0.000163239931702846
"US037833DW79",0.000197133582118521
"US037833DX52",0.00012572516478977
"US037833DY36",0.000112833990059021
"US037833DZ01",0.0000944387182522232
"US037833EA41",0.000128622057987691
"US037833EB24",0.000249277659681098
"US037833EC07",0.000241311203386816
"US037833ED89",0.000253767844137876
"US037833EE62",0.000125145786150185
"US037833EF38",0.000237834931549311
"US037833EG11",0.000134560689043428
"US037833EH93",0.000221612329640953
"US037833EJ59",0.0000915418250543023
"US037833EK23",0.000143830747276776
"US037833EL06",0.0001099370968611
"US037833EN61",0.000106315980363699
"US037833EP10",0.000157156455987212
"US037833EQ92",0.000176855329733074
"US037833ER75",0.000126014854109562
"US038222AN54",0.0000698151260698951
"US038222AP03",0.0000612692911360282
"US038336AA11",0.0000391080581719329
"US03835VAJ52",0.000106895359003283
"US038522AR99",0.000168888873438792
"US03938LBC72",0.0000525786115422654
"US03938LBE39",0.00013963025213979
"US03938LBF04",0.000117179329855903
"US03939AAA51",0.0000838650580798117
"US039482AB02",0.000104143310465258
"US039482AC84",0.0000598208445370678
"US039482AD67",0.0000751743784860489
"US039524AA11",0.0000893691551558615
"US039524AB93",0.0000477987377656958
"US03959KAC45",0.0000863274172980445
"US039653AA89",0.0000401219707912053
"US03966VAA52",0.0000986392133892086
"US03966VAB36",0.0000779264270240738
"US03969AAN00",0.000124421562850705
"US03969AAP57",0.0000740156212068805
"US03969AAQ31",0.0000767676697449054
"US03969AAR14",0.0000925557376735746
"US03969YAA64",0.0000582275532782113
"US03969YAB48",0.0000976253007699363
"US03969YAC21",0.000066628543552182
"US039936AA70",0.0000379493008927645
"US04010LAX10",0.0000982046794095205
"US04010LAY92",0.000129780815266859
"US04010LAZ67",0.000119351999754343
"US04010LBA08",0.0000964665434907679
"US04010LBB80",0.000116455106556423
"US04010LBC63",0.0000608347571563401
"US04010LBD47",0.0000491023397047602
"US040133AA87",0.0000399771261313092
"US04015KAB61",0.0000378044562328685
"US04018VAA17",0.0000389632135120369
"US040555CZ51",0.0000389632135120369
"US040555DA91",0.0000244787475224321
"US040555DB74",0.0000477987377656958
"US040555DC57",0.0000280998640198333
"US040555DD31",0.0000395425921516211
"US040555DE14",0.0000488126503849681
"US041242AA67",0.0000402668154511013
"US04273WAC55",0.0000464951358266314
"US04316JAA79",0.0000365008542938041
"US04316JAB52",0.0000267962620807689
"US04342JAA51",0.0000643110289938453
"US043436AU81",0.0000415704173901657
"US043436AV64",0.0000440327766083986
"US043436AW48",0.000078650650323554
"US043436AX21",0.000057358485318835
"US04352EAA38",0.0000851686600188762
"US04352EAB11",0.0000517095435828891
"US04364VAK98",0.00004837811640528
"US04364VAR42",0.0000340384950755713
"US04364VAU70",0.0000402668154511013
"US04365XAA63",0.0000388183688521408
"US04433LAA08",0.0000418601067099578
"US045054AJ25",0.0000625728930750927
"US045054AL70",0.0000625728930750927
"US045054AN37",0.0000537373688214338
"US045054AP84",0.0000674976115115583
"US045054AQ67",0.0000832856794402275
"US04505AAA79",0.0000854583493386683
"US045086AK16",0.0000253478154818084
"US045086AM71",0.000033314271776091
"US045086AP03",0.0000376596115729724
"US04621WAD20",0.000048233271745384
"US04621WAE03",0.0000325900484766108
"US04621XAM02",0.0000350524076948436
"US04621XAN84",0.0000298379999385859
"US04624VAB53",0.0000522889222224733
"US04625HAG48",0.000126739077409042
"US04625PAA93",0.0000336039610958831
"US046353AV09",0.000118482931794967
"US046353AW81",0.000118482931794967
"US046353AX64",0.0000357766309943238
"US046353AZ13",0.0000638764950141571
"US04636NAA19",0.000125000941490289
"US04636NAB91",0.0000718429513084398
"US04636NAC74",0.000167730116159623
"US04636NAE31",0.000121814358972576
"US04650YAA82",0.0000240442135427439
"US04650YAB65",0.0000334591164359871
"US04682RAE71",0.0000217266989844072
"US04685A2J93",0.0000530131455219535
"US04685A2K66",0.0000506956309636168
"US04685A2L40",0.0000617038251157164
"US04685A2N06",0.0000307070678979622
"US04685A2P53",0.0000401219707912053
"US04685A2R10",0.0000585172425980033
"US04685A2U49",0.0000492471843646563
"US04685A2V22",0.0000533028348417456
"US04685A2W05",0.0000521440775625772
"US04685A2Y60",0.0000533028348417456
"US04685A2Z36",0.0000479435824255919
"US04685A3A75",0.0000564894173594587
"US04685A3C32",0.0000579378639584192
"US04685A3D15",0.0000511301649433049
"US04685A3E97",0.0000446121552479828
"US04685A3F62",0.0000825614561407473
"US04685A3G46",0.000042439485349542
"US04685A3J84",0.0000590966212375875
"US04686JAB70",0.0000577930192985231
"US04686JAC53",0.0000476538931057998
"US04686JAD37",0.0000408461940906855
"US04686JAE10",0.0000372250775932843
"US04686JAF84",0.0000472193591261116
"US047649AA63",0.0000391080581719329
"US048303CJ83",0.0000327348931365068
"US04916WAA27",0.0000396874368115171
"US049362AA49",0.0000737259318870884
"US049560AR65",0.0000496817183443444
"US049560AS49",0.0000435982426287104
"US049560AT22",0.0000534476795016417
"US049560AW50",0.0000473642037860077
"US049560AX34",0.0000360663203141159
"US049560AY17",0.0000628625823948848
"US052528AL09",0.000126594232749146
"US052528AM81",0.000128187524008002
"US052528AP13",0.000148031242413761
"US05254JAA88",0.00014035447543927
"US052769AG12",0.0000489574950448642
"US052769AH94",0.0000927005823334706
"US053015AF05",0.0000899485337954458
"US053015AG87",0.0000986392133892086
"US05329RAA14",0.0000663388542323899
"US05329WAQ50",0.0000518543882427852
"US05329WAR34",0.0000367905436135962
"US05329WAS17",0.0000382389902125566
"US053332AY81",0.000054461592120914
"US053332AZ56",0.0000798094076027224
"US053332BA96",0.0000531579901818496
"US053332BB79",0.0000844444367193959
"US053332BC52",0.0000495368736844484
"US053332BD36",0.000060400223176652
"US053484AB76",0.000063586805694365
"US053484AC59",0.0000380941455526606
"US053484AD33",0.0000402668154511013
"US05348EBF51",0.0000460606018469432
"US05348EBG35",0.0000673527668516623
"US05348EBH18",0.0000570687959990429
"US053499AL36",0.0000359214756542199
"US05351WAB90",0.0000782161163438659
"US05351WAC73",0.0000802439415824105
"US05352TAA79",0.000161646640443989
"US05352TAB52",0.0000790851843032421
"US053611AK55",0.0000475090484459037
"US053611AL39",0.0000312864465375463
"US053611AM12",0.0000446121552479828
"US05368VAA44",0.0000838650580798117
"US05369AAH41",0.0001099370968611
"US05369AAK79",0.0000748846891662568
"US05369AAL52",0.0000721326406282318
"US053773BC09",0.0000418601067099578
"US053773BE64",0.000036356009633908
"US053773BF30",0.0000611244464761322
"US053773BG13",0.0000498265630042405
"US05379BAR87",0.0000378044562328685
"US053807AU73",0.000027230796060457
"US053807AV56",0.0000328797377964029
"US05401AAH41",0.000115151504617358
"US05401AAJ07",0.0000656146309329097
"US05401AAK79",0.0000705393493693753
"US05401AAL52",0.000105591757064219
"US05401AAM36",0.0000745949998464647
"US05401AAP66",0.0000719877959683358
"US05401AAR23",0.000190470727763303
"US05453GAC96",0.0000676424561714544
"US05454NAA72",0.0000527234562021614
"US05463HAB78",0.0000305622232380661
"US05463HAC51",0.0000401219707912053
"US05508WAB19",0.0000511301649433049
"US05523RAD98",0.000132822553124676
"US05523RAE71",0.0000787954949834501
"US05523RAF47",0.0000903830677751339
"US05526DBG97",0.000107909271622556
"US05526DBH70",0.0000495368736844484
"US05526DBJ37",0.000105446912404323
"US05526DBK00",0.0000879207085569011
"US05526DBN49",0.000106315980363699
"US05526DBP96",0.0000987840580491047
"US05526DBQ79",0.0000473642037860077
"US05526DBR52",0.000167150737520039
"US05526DBS36",0.000112254611419437
"US05526DBT19",0.000060545067836548
"US05526DBU81",0.0000793748736230342
"US05526DBV64",0.0000606899124964441
"US05526DBW48",0.0000932799609730548
"US05526DBX21",0.0000753192231459449
"US05530QAN07",0.000150493601631994
"US05530QAP54",0.000107329892982971
"US05531FBH55",0.000108054116282452
"US05541TAM36",0.0000323003591568187
"US05552BAA44",0.0000680769901511425
"US05552JAA79",0.0000646007183136374
"US05552VAA08",0.0000690909027704148
"US05553LAA17",0.0000341833397354673
"US05565EBK01",0.000164833222961703
"US05565EBL83",0.000108923184241828
"US05565EBQ70",0.0000793748736230342
"US05565EBS37",0.0000477987377656958
"US05565EBU82",0.0000783609610037619
"US05565EBW49",0.0000495368736844484
"US05565EBX22",0.000045336378547463
"US05565EBZ79",0.0000650352522933255
"US05565ECA10",0.0000537373688214338
"US05565ECB92",0.0000519992329026812
"US05578AAN81",0.0000874861745772129
"US05578AAP30",0.000172654834596089
"US05578AAV08",0.0000879207085569011
"US05578AAY47",0.0000667733882120781
"US05578AE465",0.0000822717668209552
"US05578QAF00",0.0000879207085569011
"US05578QAG82",0.0000595311552172757
"US05578QAH65",0.0000705393493693753
"US05583JAG76",0.000130070504586651
"US05583JAH59",0.000134850378363221
"US05583JAJ16",0.000109357718221516
"US05583JAK88",0.0000980598347496244
"US05583JAM45",0.000111675232779853
"US05583JAN28",0.000167874960819519
"US05600LAB27",0.0000538822134813298
"US05600LAC00",0.0000501162523240326
"US05605HAB69",0.0000402668154511013
"US05605HAC43",0.0000404116601109974
"US056752AQ10",0.0000637316503542611
"US056752AR92",0.0000407013494307895
"US056752AS75",0.0000644558736537413
"US056752AT58",0.0000279550193599372
"US056752AU22",0.0000646007183136374
"US056752AV05",0.0000292586212990017
"US05684BAB36",0.0000299828445984819
"US05684BAC19",0.0000289689319792096
